Year,Month,Day,P136,sp_avrg,Chandpur,Mcourt,obs,Bias_corrected,RMSE,MAE,PBIAS,,,,,
1991,3,27,0,0,1.09486,0,0.54743,,,,,,,,,
1991,3,28,0,0,0,0,0,,,,,,,,,
1991,3,29,0,0,22.8669,0,11.43345,,,,,,,,,
1991,3,30,0,0,0.156081,1.04505,0.6005655,,,,,,,,,
1991,3,31,0,0,2.55535,9.78155,6.16845,,,,,,,,,
1991,4,1,0,0,0,5.00327,2.501635,,,,,,,,,
1991,4,2,0,0,0,0.0676584,0.0338292,,,,,,,,,
1991,4,3,0,0,0,0.060872,0.030436,,,,,,,,,
1991,4,4,0,0,0,0,0,,,,,,,,,
1991,4,5,0,0,0,0,0,,,,,,,,,
1991,4,6,0,0,0,0,0,,,,,,,,,
1991,4,7,0,0,0,3.10738,1.55369,,,,,,,,,
1991,4,8,0,0,0,24.9897,12.49485,,,,,,,,,
1991,4,9,0,0,0,6.33938,3.16969,,,,,,,,,
1991,4,10,0,0,11.8666,4.27486,8.07073,,,,,,,,,
1991,4,11,0,0,0,0,0,,,,,,,,,
1991,4,12,0,0,0,0,0,,,,,,,,,
1991,4,13,0,0,4.14935,0.0609894,2.1051697,,,,,,,,,
1991,4,14,0,0,0,0,0,,,,,,,,,
1991,4,15,0,0,1.60783,0,0.803915,,,,,,,,,
1991,4,16,0,0,0,0,0,,,,,,,,,
1991,4,17,0,0,0,0,0,,,,,,,,,
1991,4,18,0,0,0,0,0,,,,,,,,,
1991,4,19,0,0,0,0,0,,,,,,,,,
1991,4,20,0,0,0,0,0,,,,,,,,,
1991,4,21,0,0,0,0,0,,,,,,,,,
1991,4,22,0,0,0,9.66961,4.834805,,,,,,,,,
1991,4,23,0,0,11.725,2.69003,7.207515,,,,,,,,,
1991,4,24,0,0,3.03802,0,1.51901,,,,,,,,,
1991,4,25,0,0,0,0,0,,,,,,,,,
1991,4,26,0,0,0,0,0,,,,,,,,,
1991,4,27,0,0,0,17.5326,8.7663,,,,,,,,,
1991,4,28,0,0,3.789,2.08193,2.935465,,,,,,,,,
1991,4,29,0,0,29.2161,0,14.60805,,,,,,,,,
1991,4,30,0,0,0,0,0,,,,,,,,,
1991,5,1,0,0,7.79895,0,3.899475,,,,,,,,,
1991,5,2,0,0,0,5.74571,2.872855,,,,,,,,,
1991,5,3,0,0,13.6605,25.1299,19.3952,,,,,,,,,
1991,5,4,0,0,0,0,0,,,,,,,,,
1991,5,5,0,0,40.668,28.5794,34.6237,,,,,,,,,
1991,5,6,0,0,2.46405,0,1.232025,,,,,,,,,
1991,5,7,0,0,4.15054,0,2.07527,,,,,,,,,
1991,5,8,0,0,23.7481,23.7963,23.7722,,,,,,,,,
1991,5,9,0,0,23.0195,11.815,17.41725,,,,,,,,,
1991,5,10,0,0,0,20.4035,10.20175,,,,,,,,,
1991,5,11,0,0,6.37817,8.8409,7.609535,,,,,,,,,
1991,5,12,0,0,4.3627,2.44661,3.404655,,,,,,,,,
1991,5,13,0,0,15.3681,0.112551,7.7403255,,,,,,,,,
1991,5,14,0,0,0,0.0390964,0.0195482,,,,,,,,,
1991,5,15,0,0,21.3205,16.5658,18.94315,,,,,,,,,
1991,5,16,0,0,4.94411,2.4713,3.707705,,,,,,,,,
1991,5,17,0,0,7.33238,16.3526,11.84249,,,,,,,,,
1991,5,18,0,0,20.3447,31.4392,25.89195,,,,,,,,,
1991,5,19,0,0,24.4191,12.7332,18.57615,,,,,,,,,
1991,5,20,0,0,0.338806,5.93185,3.135328,,,,,,,,,
1991,5,21,0,0,11.4405,11.1157,11.2781,,,,,,,,,
1991,5,22,11.56,11.56,12.8172,12.4983,12.65775,,,,,,,,,
1991,5,23,2.77,2.77,2.3375,0,1.16875,,,,,,,,,
1991,5,24,9.75,9.75,2.3071,0,1.15355,,,,,,,,,
1991,5,25,0,0,9.40465,4.336,6.870325,,,,,,,,,
1991,5,26,0,0,34.8381,22.2312,28.53465,,,,,,,,,
1991,5,27,0,0,35.0858,1.51606,18.30093,,,,,,,,,
1991,5,28,0,0,34.06,0,17.03,,,,,,,,,
1991,5,29,0,0,13.6294,7.58013,10.604765,,,,,,,,,
1991,5,30,0,0,0.971894,34.9715,17.971697,,,,,,,,,
1991,5,31,0,0,0.400038,0,0.200019,,,,,,,,,
1991,6,1,0,0,7.50013,0,3.750065,,,,,,,,,
1991,6,2,0,0,0.504485,0,0.2522425,,,,,,,,,
1991,6,3,0,0,1.9118,0,0.9559,,,,,,,,,
1991,6,4,0,0,0,0,0,,,,,,,,,
1991,6,5,15.26,15.26,17.2564,0,8.6282,,,,,,,,,
1991,6,6,14.6,14.6,13.9436,0,6.9718,,,,,,,,,
1991,6,7,17.5,17.5,0,0,0,,,,,,,,,
1991,6,8,24.48,24.48,0,75.1084,37.5542,,,,,,,,,
1991,6,9,24.7,24.7,82.293,64.6127,73.45285,,,,,,,,,
1991,6,10,27.64,27.64,0.0413014,10.3418,5.1915507,,,,,,,,,
1991,6,11,0,0,22.6139,37.2726,29.94325,,,,,,,,,
1991,6,12,0,0,26.415,5.29014,15.85257,,,,,,,,,
1991,6,13,0,0,13.9653,1.04895,7.507125,,,,,,,,,
1991,6,14,23.12,23.12,10.146,22.3771,16.26155,,,,,,,,,
1991,6,15,26.93,26.93,39.1053,78.34,58.72265,,,,,,,,,
1991,6,16,0.44,0.44,15.2461,22.7137,18.9799,,,,,,,,,
1991,6,17,20.99,20.99,12.7797,30.8068,21.79325,,,,,,,,,
1991,6,18,12.16,12.16,0.310175,21.3706,10.8403875,,,,,,,,,
1991,6,19,25.64,25.64,0,1.29481,0.647405,,,,,,,,,
1991,6,20,15.34,15.34,0,19.1282,9.5641,,,,,,,,,
1991,6,21,0,0,0,2.78814,1.39407,,,,,,,,,
1991,6,22,0,0,3.47026,62.0776,32.77393,,,,,,,,,
1991,6,23,0,0,41.6902,51.639,46.6646,,,,,,,,,
1991,6,24,0,0,3.94669,0,1.973345,,,,,,,,,
1991,6,25,7,7,10.2881,0,5.14405,,,,,,,,,
1991,6,26,0,0,0,4.98337,2.491685,,,,,,,,,
1991,6,27,22.09,22.09,8.07308,16.6229,12.34799,,,,,,,,,
1991,6,28,30.17,30.17,13.5317,65.1728,39.35225,,,,,,,,,
1991,6,29,0,0,0,27.9138,13.9569,,,,,,,,,
1991,6,30,0,0,0,20.4779,10.23895,,,,,,,,,
1991,7,1,0,0,0.679961,5.81812,3.2490405,,,,,,,,,
1991,7,2,0,0,30.9478,60.9995,45.97365,,,,,,,,,
1991,7,3,0,0,0,59.6956,29.8478,,,,,,,,,
1991,7,4,0,0,25.8855,0,12.94275,,,,,,,,,
1991,7,5,7.35,7.35,81.024,0,40.512,,,,,,,,,
1991,7,6,0,0,2.53169,47.8934,25.212545,,,,,,,,,
1991,7,7,0,0,1.29739,81.0625,41.179945,,,,,,,,,
1991,7,8,0,0,0,45.9107,22.95535,,,,,,,,,
1991,7,9,3.17,3.17,6.06323,37.4347,21.748965,,,,,,,,,
1991,7,10,16.06,16.06,7.58496,41.1325,24.35873,,,,,,,,,
1991,7,11,45.72,45.72,3.68496,14.3528,9.01888,,,,,,,,,
1991,7,12,67.39,67.39,0,2.32909,1.164545,,,,,,,,,
1991,7,13,45.92,45.92,0,0,0,,,,,,,,,
1991,7,14,25.74,25.74,1.39812,0,0.69906,,,,,,,,,
1991,7,15,0,0,3.67014,35.9136,19.79187,,,,,,,,,
1991,7,16,38.13,38.13,0,33.417,16.7085,,,,,,,,,
1991,7,17,9.18,9.18,0,0,0,,,,,,,,,
1991,7,18,0,0,6.30361,0.263924,3.283767,,,,,,,,,
1991,7,19,21.12,21.12,14.525,0,7.2625,,,,,,,,,
1991,7,20,29.25,29.25,5.60007,23.4717,14.535885,,,,,,,,,
1991,7,21,19.75,19.75,12.8619,4.14043,8.501165,,,,,,,,,
1991,7,22,2.44,2.44,31.382,0,15.691,,,,,,,,,
1991,7,23,8.92,8.92,0,0,0,,,,,,,,,
1991,7,24,0,0,10.5345,4.75426,7.64438,,,,,,,,,
1991,7,25,31.17,31.17,2.43886,0,1.21943,,,,,,,,,
1991,7,26,0,0,13.8668,7.19067,10.528735,,,,,,,,,
1991,7,27,0,0,12.2885,2.69848,7.49349,,,,,,,,,
1991,7,28,12.38,12.38,6.20281,25.3425,15.772655,,,,,,,,,
1991,7,29,15.79,15.79,0,5.33799,2.668995,,,,,,,,,
1991,7,30,0,0,0.0650781,29.7149,14.88998905,,,,,,,,,
1991,7,31,0,0,3.77658,40.717,22.24679,,,,,,,,,
1991,8,1,31.83,31.83,24.4648,49.1028,36.7838,,,,,,,,,
1991,8,2,44.79,44.79,24.4387,36.5786,30.50865,,,,,,,,,
1991,8,3,33.66,33.66,11.3109,6.2862,8.79855,,,,,,,,,
1991,8,4,0,0,0,2.0002,1.0001,,,,,,,,,
1991,8,5,19.08,19.08,0,0,0,,,,,,,,,
1991,8,6,33.87,33.87,0,3.05471,1.527355,,,,,,,,,
1991,8,7,31.48,31.48,0,0,0,,,,,,,,,
1991,8,8,0,0,0,0,0,,,,,,,,,
1991,8,9,13.18,13.18,0,51.3733,25.68665,,,,,,,,,
1991,8,10,5.46,5.46,0,38.2451,19.12255,,,,,,,,,
1991,8,11,15.45,15.45,2.75243,6.35295,4.55269,,,,,,,,,
1991,8,12,0,0,1.00093,11.2536,6.127265,,,,,,,,,
1991,8,13,0,0,11.0833,14.6592,12.87125,,,,,,,,,
1991,8,14,0,0,12.0591,41.6258,26.84245,,,,,,,,,
1991,8,15,0,0,21.2424,55.9921,38.61725,,,,,,,,,
1991,8,16,17.53,17.53,8.79491,12.4569,10.625905,,,,,,,,,
1991,8,17,12.85,12.85,0,0,0,,,,,,,,,
1991,8,18,0,0,4.21357,23.6797,13.946635,,,,,,,,,
1991,8,19,13.22,13.22,1.21376,12.4786,6.84618,,,,,,,,,
1991,8,20,0,0,13.9143,0,6.95715,,,,,,,,,
1991,8,21,23.09,23.09,19.4143,2.47221,10.943255,,,,,,,,,
1991,8,22,26.15,26.15,5.93668,13.9544,9.94554,,,,,,,,,
1991,8,23,15.26,15.26,0.429028,0,0.214514,,,,,,,,,
1991,8,24,13.6,13.6,5.94999,0,2.974995,,,,,,,,,
1991,8,25,9.01,9.01,13.4557,15.456,14.45585,,,,,,,,,
1991,8,26,16.36,16.36,26.2461,21.6121,23.9291,,,,,,,,,
1991,8,27,22.36,22.36,15.601,0,7.8005,,,,,,,,,
1991,8,28,11.7,11.7,23.3885,1.18324,12.28587,,,,,,,,,
1991,8,29,20.73,20.73,7.2996,0,3.6498,,,,,,,,,
1991,8,30,19.93,19.93,12.8693,9.60413,11.236715,,,,,,,,,
1991,8,31,20.7,20.7,13.4981,44.9745,29.2363,,,,,,,,,
1991,9,1,20.65,20.65,12.2895,15.2768,13.78315,,,,,,,,,
1991,9,2,24.75,24.75,26.9064,70.5554,48.7309,,,,,,,,,
1991,9,3,19.69,19.69,36.4812,22.8095,29.64535,,,,,,,,,
1991,9,4,21.03,21.03,10.3788,0,5.1894,,,,,,,,,
1991,9,5,16.99,16.99,7.36004,0,3.68002,,,,,,,,,
1991,9,6,26.64,26.64,68.9324,0,34.4662,,,,,,,,,
1991,9,7,18.27,18.27,83.9706,5.09652,44.53356,,,,,,,,,
1991,9,8,0,0,11.0156,63.2418,37.1287,,,,,,,,,
1991,9,9,0,0,45.438,15.5724,30.5052,,,,,,,,,
1991,9,10,2.06,2.06,11.0413,54.0675,32.5544,,,,,,,,,
1991,9,11,18.93,18.93,0,0.261746,0.130873,,,,,,,,,
1991,9,12,44.71,44.71,1.54367,0,0.771835,,,,,,,,,
1991,9,13,66.84,66.84,25.6193,22.5715,24.0954,,,,,,,,,
1991,9,14,61.35,61.35,25.8842,9.42181,17.653005,,,,,,,,,
1991,9,15,53.95,53.95,23.8368,6.08132,14.95906,,,,,,,,,
1991,9,16,30.39,30.39,5.17089,6.07244,5.621665,,,,,,,,,
1991,9,17,0,0,0,0,0,,,,,,,,,
1991,9,18,0,0,0,16.9676,8.4838,,,,,,,,,
1991,9,19,0,0,1.03808,13.9532,7.49564,,,,,,,,,
1991,9,20,0,0,1.95455,0,0.977275,,,,,,,,,
1991,9,21,0,0,1.7214,0,0.8607,,,,,,,,,
1991,9,22,0,0,0.89702,16.1907,8.54386,,,,,,,,,
1991,9,23,0,0,16.1051,7.26258,11.68384,,,,,,,,,
1991,9,24,0,0,13.6421,9.48758,11.56484,,,,,,,,,
1991,9,25,0,0,32.93,7.27703,20.103515,,,,,,,,,
1991,9,26,0,0,44.4647,0,22.23235,,,,,,,,,
1991,9,27,0,0,0,0,0,,,,,,,,,
1991,9,28,0,0,0,0,0,,,,,,,,,
1991,9,29,0,0,0,0,0,,,,,,,,,
1991,9,30,0,0,0,0.951426,0.475713,,,,,,,,,
1991,10,1,0,0,0,6.36732,3.18366,,,,,,,,,
1991,10,2,0,0,0,0,0,,,,,,,,,
1991,10,3,0,0,27.7004,0,13.8502,,,,,,,,,
1991,10,4,0,0,20.2113,0,10.10565,,,,,,,,,
1991,10,5,0,0,29.6841,0,14.84205,,,,,,,,,
1991,10,6,0,0,0,0,0,,,,,,,,,
1991,10,7,0,0,0,0,0,,,,,,,,,
1991,10,8,0,0,0,0,0,,,,,,,,,
1991,10,9,0,0,0,0,0,,,,,,,,,
1991,10,10,0,0,39.1425,0,19.57125,,,,,,,,,
1991,10,11,0,0,20.3872,0,10.1936,,,,,,,,,
1991,10,12,0,0,14.1884,0,7.0942,,,,,,,,,
1991,10,13,0,0,53.3381,22.3152,37.82665,,,,,,,,,
1991,10,14,0,0,62.2503,89.4402,75.84525,,,,,,,,,
1991,10,15,0,0,21.4486,12.9552,17.2019,,,,,,,,,
1991,10,16,0,0,0,0,0,,,,,,,,,
1991,10,17,0,0,0,0,0,,,,,,,,,
1991,10,18,0,0,0,0,0,,,,,,,,,
1991,10,19,0,0,0,0,0,,,,,,,,,
1991,10,20,0,0,0,0,0,,,,,,,,,
1991,10,21,0,0,0,0,0,,,,,,,,,
1991,10,22,0,0,0,0,0,,,,,,,,,
1991,10,23,0,0,0,0,0,,,,,,,,,
1991,10,24,0,0,0,0,0,,,,,,,,,
1991,10,25,0,0,0,0,0,,,,,,,,,
1991,10,26,0,0,0,0,0,,,,,,,,,
1991,10,27,0,0,0,0,0,,,,,,,,,
1991,10,28,0,0,0,0,0,,,,,,,,,
1991,10,29,0,0,0,0,0,,,,,,,,,
1991,10,30,0,0,17.1481,0,8.57405,,,,,,,,,
1991,10,31,0,0,0,0,0,,,,,,,,,
1991,11,1,0,0,1.11855,0.320565,0.7195575,,,,,,,,,
1991,11,2,0,0,0,0.661552,0.330776,,,,,,,,,
1991,11,3,0,0,0.941981,2.17158,1.5567805,,,,,,,,,
1991,11,4,0,0,0,0.822652,0.411326,,,,,,,,,
1991,11,5,0,0,0.922045,0.877398,0.8997215,,,,,,,,,
1991,11,6,0,0,0,0,0,,,,,,,,,
1991,11,7,0,0,0,0,0,,,,,,,,,
1991,11,8,0,0,0,0,0,,,,,,,,,
1991,11,9,0,0,0.0997788,0,0.0498894,,,,,,,,,
1991,11,10,0,0,0,0.51619,0.258095,,,,,,,,,
1991,11,11,0,0,0,0,0,,,,,,,,,
1991,11,12,0,0,0,0,0,,,,,,,,,
1991,11,13,0,0,0,0,0,,,,,,,,,
1991,11,14,0,0,14.3268,0,7.1634,,,,,,,,,
1991,11,15,0,0,0,0,0,,,,,,,,,
1991,11,16,0,0,0,0.0481339,0.02406695,,,,,,,,,
1991,11,17,0,0,0,0,0,,,,,,,,,
1991,11,18,0,0,0,0,0,,,,,,,,,
1991,11,19,0,0,0,0.154702,0.077351,,,,,,,,,
1991,11,20,0,0,0,0,0,,,,,,,,,
1991,11,21,0,0,0,0,0,,,,,,,,,
1991,11,22,0,0,0,0,0,,,,,,,,,
1991,11,23,0,0,0,0,0,,,,,,,,,
1991,11,24,0,0,0,0,0,,,,,,,,,
1991,11,25,0,0,0,0,0,,,,,,,,,
1991,11,26,0,0,0,0,0,,,,,,,,,
1991,11,27,0,0,0,0,0,,,,,,,,,
1991,11,28,0,0,0,0,0,,,,,,,,,
1991,11,29,0,0,0,0,0,,,,,,,,,
1991,11,30,0,0,0,0.0274073,0.01370365,,,,,,,,,
1991,12,1,0,0,0,0,0,,,,,,,,,
1991,12,2,0,0,0,0,0,,,,,,,,,
1991,12,3,0,0,0,0,0,,,,,,,,,
1991,12,4,0,0,0,0,0,,,,,,,,,
1991,12,5,0,0,0,0,0,,,,,,,,,
1991,12,6,0,0,0,0,0,,,,,,,,,
1991,12,7,0,0,0,0,0,,,,,,,,,
1991,12,8,0,0,0,0,0,,,,,,,,,
1991,12,9,0,0,0,0,0,,,,,,,,,
1991,12,10,0,0,0,0,0,,,,,,,,,
1991,12,11,0,0,0,0,0,,,,,,,,,
1991,12,12,0,0,0,0,0,,,,,,,,,
1991,12,13,0,0,0,0,0,,,,,,,,,
1991,12,14,0,0,0,0,0,,,,,,,,,
1991,12,15,0,0,0.935614,0,0.467807,,,,,,,,,
1991,12,16,0,0,0,0,0,,,,,,,,,
1991,12,17,0,0,0,0,0,,,,,,,,,
1991,12,18,0,0,4.24497,0,2.122485,,,,,,,,,
1991,12,19,0,0,0,0,0,,,,,,,,,
1991,12,20,0,0,0,0,0,,,,,,,,,
1991,12,21,0,0,0,0,0,,,,,,,,,
1991,12,22,0,0,0,0,0,,,,,,,,,
1991,12,23,0,0,0,0,0,,,,,,,,,
1991,12,24,0,0,1.10154,0,0.55077,,,,,,,,,
1991,12,25,0,0,2.16561,0.215373,1.1904915,,,,,,,,,
1991,12,26,0,0,1.72989,0.0733983,0.90164415,,,,,,,,,
1991,12,27,0,0,0,0,0,,,,,,,,,
1991,12,28,0,0,0,0.066275,0.0331375,,,,,,,,,
1991,12,29,0,0,0,0,0,,,,,,,,,
1991,12,30,0,0,0,0,0,,,,,,,,,
1991,12,31,0,0,0,0,0,,,,,,,,,
1992,1,1,0,0,0,0,0,,,,,,,,,
1992,1,2,0,0,0,0,0,,,,,,,,,
1992,1,3,0,0,0,0,0,,,,,,,,,
1992,1,4,0,0,0,0,0,,,,,,,,,
1992,1,5,0,0,0,0,0,,,,,,,,,
1992,1,6,0,0,0,0,0,,,,,,,,,
1992,1,7,0,0,0,0,0,,,,,,,,,
1992,1,8,0,0,0,0,0,,,,,,,,,
1992,1,9,0,0,0,0,0,,,,,,,,,
1992,1,10,0,0,0,0,0,,,,,,,,,
1992,1,11,0,0,0,0,0,,,,,,,,,
1992,1,12,0,0,0.595638,0,0.297819,,,,,,,,,
1992,1,13,0,0,0.013514,0,0.006757,,,,,,,,,
1992,1,14,0,0,0,0,0,,,,,,,,,
1992,1,15,0,0,0,0,0,,,,,,,,,
1992,1,16,0,0,0,0,0,,,,,,,,,
1992,1,17,0,0,0,0,0,,,,,,,,,
1992,1,18,0,0,0,0,0,,,,,,,,,
1992,1,19,0,0,0,0,0,,,,,,,,,
1992,1,20,0,0,0,0,0,,,,,,,,,
1992,1,21,0,0,0,0,0,,,,,,,,,
1992,1,22,0,0,1.0272,0,0.5136,,,,,,,,,
1992,1,23,0,0,0,0,0,,,,,,,,,
1992,1,24,0,0,0,0,0,,,,,,,,,
1992,1,25,0,0,0,0,0,,,,,,,,,
1992,1,26,0,0,0,0,0,,,,,,,,,
1992,1,27,0,0,0,0,0,,,,,,,,,
1992,1,28,0,0,0,0,0,,,,,,,,,
1992,1,29,0,0,0,0,0,,,,,,,,,
1992,1,30,0,0,0,0,0,,,,,,,,,
1992,1,31,0,0,5.63666,13.5465,9.59158,,,,,,,,,
1992,2,1,0,0,0,1.29952,0.64976,,,,,,,,,
1992,2,2,0,0,0.404809,2.96897,1.6868895,,,,,,,,,
1992,2,3,0,0,0,0,0,,,,,,,,,
1992,2,4,0,0,0,0,0,,,,,,,,,
1992,2,5,0,0,0,0,0,,,,,,,,,
1992,2,6,0,0,0,0,0,,,,,,,,,
1992,2,7,0,0,9.7411,12.1625,10.9518,,,,,,,,,
1992,2,8,0,0,0,0,0,,,,,,,,,
1992,2,9,0,0,0,0,0,,,,,,,,,
1992,2,10,0,0,0,0,0,,,,,,,,,
1992,2,11,0,0,0,0,0,,,,,,,,,
1992,2,12,0,0,0,0,0,,,,,,,,,
1992,2,13,0,0,0,0,0,,,,,,,,,
1992,2,14,0,0,0,0,0,,,,,,,,,
1992,2,15,0,0,0,0,0,,,,,,,,,
1992,2,16,0,0,0,0.517432,0.258716,,,,,,,,,
1992,2,17,0,0,0,1.12692,0.56346,,,,,,,,,
1992,2,18,0,0,0,0,0,,,,,,,,,
1992,2,19,0,0,0,0,0,,,,,,,,,
1992,2,20,0,0,0,0,0,,,,,,,,,
1992,2,21,0,0,2.38545,0,1.192725,,,,,,,,,
1992,2,22,0,0,0,0,0,,,,,,,,,
1992,2,23,0,0,5.68605,2.94438,4.315215,,,,,,,,,
1992,2,24,0,0,0,0,0,,,,,,,,,
1992,2,25,0,0,0,0,0,,,,,,,,,
1992,2,26,0,0,0,0,0,,,,,,,,,
1992,2,27,0,0,0,0,0,,,,,,,,,
1992,2,28,0,0,3.95935,0,1.979675,,,,,,,,,
1992,2,29,0,0,0,0,0,,,,,,,,,
1992,3,1,0,0,0.0866483,0,0.04332415,,,,,,,,,
1992,3,2,0,0,0,0,0,,,,,,,,,
1992,3,3,0,0,0,0,0,,,,,,,,,
1992,3,4,0,0,0,0,0,,,,,,,,,
1992,3,5,0,0,0.0251724,0,0.0125862,,,,,,,,,
1992,3,6,0,0,0,0,0,,,,,,,,,
1992,3,7,0,0,0,0,0,,,,,,,,,
1992,3,8,0,0,0,0.0455999,0.02279995,,,,,,,,,
1992,3,9,0,0,0,0.0455999,0.02279995,,,,,,,,,
1992,3,10,0,0,0.0150867,0.0455999,0.0303433,,,,,,,,,
1992,3,11,0,0,0,0,0,,,,,,,,,
1992,3,12,0,0,0,0,0,,,,,,,,,
1992,3,13,0,0,0,0,0,,,,,,,,,
1992,3,14,0,0,0,0.0943181,0.04715905,,,,,,,,,
1992,3,15,0,0,0,0,0,,,,,,,,,
1992,3,16,0,0,0,0,0,,,,,,,,,
1992,3,17,0,0,0,0,0,,,,,,,,,
1992,3,18,0,0,0,6.58817,3.294085,,,,,,,,,
1992,3,19,0,0,3.8789,0.468167,2.1735335,,,,,,,,,
1992,3,20,0,0,8.55594,0.893091,4.7245155,,,,,,,,,
1992,3,21,0,0,1.8919,0.550403,1.2211515,,,,,,,,,
1992,3,22,0,0,3.05511,2.37717,2.71614,,,,,,,,,
1992,3,23,0,0,0,3.42173,1.710865,,,,,,,,,
1992,3,24,0,0,0,1.90915,0.954575,,,,,,,,,
1992,3,25,0,0,0,1.90915,0.954575,,,,,,,,,
1992,3,26,0,0,0,0,0,,,,,,,,,
1992,3,27,0,0,0,0,0,,,,,,,,,
1992,3,28,7.88,7.88,0,0.130477,0.0652385,,,,,,,,,
1992,3,29,4.84,4.84,0,0.151494,0.075747,,,,,,,,,
1992,3,30,5.87,5.87,0,0.151494,0.075747,,,,,,,,,
1992,3,31,0,0,0,0.235813,0.1179065,,,,,,,,,
1992,4,1,0,0,0,0,0,,,,,,,,,
1992,4,2,0,0,0,0,0,,,,,,,,,
1992,4,3,0,0,0,0,0,,,,,,,,,
1992,4,4,0,0,0,0,0,,,,,,,,,
1992,4,5,35.45,35.45,0,0,0,,,,,,,,,
1992,4,6,0,0,0,0,0,,,,,,,,,
1992,4,7,0,0,0,0,0,,,,,,,,,
1992,4,8,0,0,0,0,0,,,,,,,,,
1992,4,9,0,0,0,0,0,,,,,,,,,
1992,4,10,0,0,0,0,0,,,,,,,,,
1992,4,11,0,0,0,0,0,,,,,,,,,
1992,4,12,0,0,0,0,0,,,,,,,,,
1992,4,13,0,0,0,0,0,,,,,,,,,
1992,4,14,19.34,19.34,0,0,0,,,,,,,,,
1992,4,15,0,0,10.7794,0,5.3897,,,,,,,,,
1992,4,16,0,0,0,0,0,,,,,,,,,
1992,4,17,0,0,0,0,0,,,,,,,,,
1992,4,18,0,0,0,10.2868,5.1434,,,,,,,,,
1992,4,19,0,0,0,31.6682,15.8341,,,,,,,,,
1992,4,20,0,0,0,6.95806,3.47903,,,,,,,,,
1992,4,21,19.79,19.79,0,1.29941,0.649705,,,,,,,,,
1992,4,22,17.33,17.33,0,21.6486,10.8243,,,,,,,,,
1992,4,23,0,0,0,0.0910015,0.04550075,,,,,,,,,
1992,4,24,0,0,0,3.44129,1.720645,,,,,,,,,
1992,4,25,0,0,0,13.7121,6.85605,,,,,,,,,
1992,4,26,0,0,3.61508,9.0517,6.33339,,,,,,,,,
1992,4,27,0,0,0.437144,20.3966,10.416872,,,,,,,,,
1992,4,28,0,0,0,0,0,,,,,,,,,
1992,4,29,0,0,0,2.28024,1.14012,,,,,,,,,
1992,4,30,0,0,26.6399,2.95712,14.79851,,,,,,,,,
1992,5,1,0,0,30.8356,7.77681,19.306205,,,,,,,,,
1992,5,2,0,0,26.5736,20.8543,23.71395,,,,,,,,,
1992,5,3,0,0,0,7.8841,3.94205,,,,,,,,,
1992,5,4,0,0,0,7.1383,3.56915,,,,,,,,,
1992,5,5,0,0,0,0,0,,,,,,,,,
1992,5,6,0,0,0,0,0,,,,,,,,,
1992,5,7,0,0,0,0,0,,,,,,,,,
1992,5,8,0,0,0,0,0,,,,,,,,,
1992,5,9,0,0,0,31.476,15.738,,,,,,,,,
1992,5,10,0,0,0,0,0,,,,,,,,,
1992,5,11,0,0,0,0,0,,,,,,,,,
1992,5,12,0,0,0,3.18609,1.593045,,,,,,,,,
1992,5,13,0,0,0,14.1493,7.07465,,,,,,,,,
1992,5,14,0,0,28.5822,43.2024,35.8923,,,,,,,,,
1992,5,15,0,0,0,0,0,,,,,,,,,
1992,5,16,0,0,28.2938,0,14.1469,,,,,,,,,
1992,5,17,0,0,0,2.73898,1.36949,,,,,,,,,
1992,5,18,0,0,0,17.1174,8.5587,,,,,,,,,
1992,5,19,0,0,22.8554,31.8902,27.3728,,,,,,,,,
1992,5,20,0,0,27.1236,2.96186,15.04273,,,,,,,,,
1992,5,21,0,0,5.20485,0,2.602425,,,,,,,,,
1992,5,22,0,0,0,0,0,,,,,,,,,
1992,5,23,17.92,17.92,0,0,0,,,,,,,,,
1992,5,24,0,0,0,0,0,,,,,,,,,
1992,5,25,21.29,21.29,1.47497,31.9044,16.689685,,,,,,,,,
1992,5,26,29.3,29.3,19.2698,0,9.6349,,,,,,,,,
1992,5,27,44.18,44.18,0,0,0,,,,,,,,,
1992,5,28,50.42,50.42,0,0,0,,,,,,,,,
1992,5,29,48.01,48.01,2.79189,18.1939,10.492895,,,,,,,,,
1992,5,30,0,0,20.6258,11.6476,16.1367,,,,,,,,,
1992,5,31,0,0,0,0,0,,,,,,,,,
1992,6,1,0,0,5.44489,6.65119,6.04804,,,,,,,,,
1992,6,2,0,0,0,25.1005,12.55025,,,,,,,,,
1992,6,3,0,0,0,11.5257,5.76285,,,,,,,,,
1992,6,4,0,0,0,29.2671,14.63355,,,,,,,,,
1992,6,5,0,0,0,10.9153,5.45765,,,,,,,,,
1992,6,6,0,0,0,34.3031,17.15155,,,,,,,,,
1992,6,7,0,0,0.541893,21.4566,10.9992465,,,,,,,,,
1992,6,8,0,0,15.0023,11.5607,13.2815,,,,,,,,,
1992,6,9,0,0,2.57258,0,1.28629,,,,,,,,,
1992,6,10,0,0,3.62924,0,1.81462,,,,,,,,,
1992,6,11,0,0,5.07752,0,2.53876,,,,,,,,,
1992,6,12,0,0,21.4568,33.81,27.6334,,,,,,,,,
1992,6,13,0,0,16.2319,4.96443,10.598165,,,,,,,,,
1992,6,14,0,0,0,0,0,,,,,,,,,
1992,6,15,0,0,0,0,0,,,,,,,,,
